customerID,BeginDate,EndDate,Type,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MultipleLines,Churn,EndDate_Calc,Tenure_Days
7055-VKGDA,2015-05-01,2019-11-01 00:00:00,One_year,Yes,Credit_card_(automatic),105.4,5643.4,Male,0,No,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,No,1,2019-11-01,1645
0754-UKWQP,2019-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,95.85,197.7,Male,0,No,No,Fiber_optic,No,No,Yes,No,Yes,Yes,No,1,2019-11-01,61
8873-GLDMH,2019-08-01,No,Month-to-month,Yes,Mailed_check,73.85,401.3,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,184
5696-JVVQY,2016-02-01,No,Two_year,Yes,Credit_card_(automatic),70.1,3238.4,Female,0,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,No,0,2020-02-01,1461
8946-BFWSG,2014-11-01,No,Two_year,No,Mailed_check,25.25,1573.05,Male,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,1918
7493-TPUWZ,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,79.15,79.15,Male,0,No,No,Fiber_optic,No,Yes,No,No,No,No,Yes,1,2019-10-01,30
0547-HURJB,2019-02-01,No,Month-to-month,No,Credit_card_(automatic),21.05,235.8,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,365
8904-OPDCK,2015-08-01,No,Month-to-month,Yes,Bank_transfer_(automatic),24.95,1364.75,Male,1,Yes,No,DSL,No,No,No,No,No,No,No,0,2020-02-01,1645
8845-LWKGE,2017-08-01,No,One_year,Yes,Electronic_check,64.5,1985.15,Female,0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,No,0,2020-02-01,914
1577-HKTFG,2017-04-01,2019-10-01 00:00:00,Month-to-month,No,Bank_transfer_(automatic),19.65,655.85,Female,0,Yes,No,No,No,No,No,No,No,No,No,1,2019-10-01,913
8752-STIVR,2019-07-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,79.0,303.15,Female,0,No,No,Fiber_optic,No,No,No,No,Yes,No,No,1,2019-11-01,123
0691-NIKRI,2016-10-01,No,One_year,Yes,Credit_card_(automatic),105.95,4335.2,Female,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1218
5022-JNQEQ,2019-05-01,No,Month-to-month,Yes,Electronic_check,75.85,647.5,Female,0,Yes,Yes,Fiber_optic,No,No,No,Yes,No,No,No,0,2020-02-01,276
4558-FANTW,2018-07-01,2019-12-01 00:00:00,Month-to-month,No,Electronic_check,91.85,1574.45,Female,0,Yes,Yes,Fiber_optic,Yes,No,No,Yes,Yes,No,No,1,2019-12-01,518
3249-VHRIP,2014-12-01,No,Two_year,Yes,Credit_card_(automatic),43.6,2748.7,Female,0,No,No,DSL,No,Yes,Yes,No,No,Yes,No,0,2020-02-01,1888
3736-BLEPA,2017-10-01,No,One_year,Yes,Bank_transfer_(automatic),91.25,2483.65,Male,0,No,No,Fiber_optic,No,Yes,No,Yes,Yes,No,No,0,2020-02-01,853
4701-LKOZD,2014-04-01,No,Two_year,No,Credit_card_(automatic),89.75,6367.2,Female,0,No,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2132
6603-QWSPR,2016-04-01,No,Two_year,Yes,Bank_transfer_(automatic),104.4,4904.2,Female,0,No,No,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,1401
9921-QFQUL,2018-03-01,No,Month-to-month,No,Mailed_check,90.15,2044.95,Female,0,Yes,No,Fiber_optic,No,No,Yes,No,No,Yes,Yes,0,2020-02-01,702
1929-ZCBHE,2016-03-01,No,One_year,No,Electronic_check,40.3,1794.8,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,No,0,2020-02-01,1432
4378-MYPGO,2014-06-01,No,Two_year,Yes,Bank_transfer_(automatic),105.25,7173.15,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,No,Yes,Yes,No,0,2020-02-01,2071
8651-ENBZX,2014-11-01,2019-11-01 00:00:00,One_year,Yes,Electronic_check,106.0,6441.4,Female,1,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2019-11-01,1826
4129-LYCOI,2014-07-01,No,Two_year,Yes,Electronic_check,104.0,7039.05,Female,0,No,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,2041
7798-JVXYM,2018-12-01,No,Month-to-month,Yes,Electronic_check,69.65,921.4,Female,0,No,No,DSL,No,No,No,Yes,Yes,Yes,No,0,2020-02-01,427
8647-SDTWQ,2015-05-01,No,Month-to-month,Yes,Electronic_check,74.3,4018.35,Male,0,Yes,Yes,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,1737
2696-ECXKC,2015-07-01,No,One_year,No,Mailed_check,100.9,5448.6,Female,0,Yes,Yes,Fiber_optic,Yes,No,No,No,Yes,Yes,Yes,0,2020-02-01,1676
2081-KJSQF,2020-01-01,No,Month-to-month,Yes,Mailed_check,20.25,20.25,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,31
7623-TRNQN,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Mailed_check,49.9,49.9,Male,0,No,Yes,DSL,No,No,No,Yes,No,No,No,1,2019-10-01,30
3323-CPBWR,2018-03-01,No,Month-to-month,Yes,Credit_card_(automatic),96.9,2085.45,Male,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,No,Yes,0,2020-02-01,702
9330-IJWIO,2018-10-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,100.35,1358.85,Female,0,No,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Yes,1,2019-11-01,396
3384-CTMSF,2016-03-01,No,Month-to-month,Yes,Electronic_check,104.1,5135.15,Male,0,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,1432
0902-RFHOF,2016-12-01,No,One_year,No,Mailed_check,20.1,730.1,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1157
9286-DOJGF,2016-09-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),74.95,2869.85,Female,1,Yes,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-11-01,1156
6048-QBXKL,2019-12-01,No,Month-to-month,Yes,Credit_card_(automatic),56.55,118.25,Female,1,No,No,DSL,No,Yes,No,No,No,No,Yes,0,2020-02-01,62
9661-MHUMO,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),49.25,49.25,Male,1,Yes,Yes,DSL,No,No,No,Yes,No,No,No,1,2020-01-01,31
7718-RXDGG,2018-11-01,No,Month-to-month,Yes,Bank_transfer_(automatic),68.6,1108.6,Male,0,Yes,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,457
1025-FALIX,2017-12-01,No,Month-to-month,Yes,Credit_card_(automatic),69.05,1815.65,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,792
3451-VAWLI,2017-03-01,No,Two_year,No,Credit_card_(automatic),19.7,730.4,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1067
3407-QGWLG,2019-11-01,No,Month-to-month,Yes,Mailed_check,20.05,75.45,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,92
1842-EZJMK,2015-11-01,2020-01-01 00:00:00,Month-to-month,No,Electronic_check,103.7,5071.05,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,Yes,Yes,Yes,Yes,1,2020-01-01,1522
2347-WKKAE,2016-08-01,No,Month-to-month,Yes,Electronic_check,94.4,4014.6,Male,0,Yes,No,Fiber_optic,Yes,No,Yes,No,No,Yes,Yes,0,2020-02-01,1279
8735-DCXNF,2019-04-01,No,Month-to-month,Yes,Credit_card_(automatic),54.95,568.85,Male,0,Yes,No,DSL,Yes,No,No,Yes,No,No,No,0,2020-02-01,306
3214-IYUUQ,2015-01-01,No,One_year,No,Bank_transfer_(automatic),93.7,5860.7,Female,0,Yes,No,Fiber_optic,Yes,Yes,No,Yes,No,Yes,No,0,2020-02-01,1857
1936-UAFEH,2014-06-01,No,Two_year,No,Credit_card_(automatic),110.25,7279.35,Female,0,No,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,Yes,0,2020-02-01,2071
3587-PMCOY,2019-04-01,No,One_year,Yes,Electronic_check,98.9,1064.95,Male,0,No,No,Fiber_optic,Yes,No,Yes,No,Yes,Yes,No,0,2020-02-01,306
8079-XRJRS,2014-07-01,2019-12-01 00:00:00,One_year,No,Electronic_check,89.75,5769.6,Male,0,Yes,No,Fiber_optic,Yes,Yes,Yes,No,No,No,Yes,1,2019-12-01,1979
1027-LKKQQ,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),80.45,5886.85,Female,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,2191
7148-XZPHA,2015-07-01,No,Month-to-month,No,Electronic_check,79.4,4238.45,Male,0,Yes,Yes,Fiber_optic,No,Yes,No,Yes,No,No,No,0,2020-02-01,1676
8073-IJDCM,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Mailed_check,20.3,20.3,Female,0,No,No,No,No,No,No,No,No,No,No,1,2020-01-01,31
5309-TAIKL,2019-07-01,No,Month-to-month,No,Bank_transfer_(automatic),62.8,418.3,Female,0,No,No,DSL,No,No,Yes,Yes,No,Yes,No,0,2020-02-01,215
6856-RAURS,2019-12-01,No,Month-to-month,Yes,Mailed_check,74.9,136.05,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,62
8778-LMWTJ,2019-05-01,No,Month-to-month,Yes,Electronic_check,74.85,708.2,Female,0,No,No,Fiber_optic,Yes,No,No,No,No,No,No,0,2020-02-01,276
9717-IOAAF,2017-11-01,No,Two_year,Yes,Credit_card_(automatic),25.85,788.55,Male,0,No,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,822
8884-ADFVN,2019-04-01,2019-11-01 00:00:00,Month-to-month,Yes,Electronic_check,101.95,700.85,Male,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,1,2019-11-01,214
2845-KDHVX,2014-10-01,No,Two_year,Yes,Mailed_check,68.3,4378.8,Female,0,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,No,0,2020-02-01,1949
0848-SOMKO,2014-04-01,No,Two_year,No,Bank_transfer_(automatic),48.4,3442.8,Male,0,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,0,2020-02-01,2132
2720-WGKHP,2019-08-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,94.0,181.7,Male,1,No,No,Fiber_optic,No,No,No,No,Yes,Yes,Yes,1,2019-10-01,61
6734-FQAJX,2014-07-01,No,Two_year,Yes,Electronic_check,105.05,7171.7,Male,1,No,No,Fiber_optic,Yes,Yes,No,Yes,Yes,Yes,No,0,2020-02-01,2041
2869-ADAWR,2016-03-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),89.3,4016.85,Female,0,No,No,Fiber_optic,No,Yes,No,No,Yes,No,Yes,1,2019-12-01,1370
1535-VTJOQ,2018-02-01,No,Two_year,No,Credit_card_(automatic),25.15,553.0,Female,0,No,No,No,No,No,No,No,No,No,Yes,0,2020-02-01,730
6368-TZZDT,2019-10-01,No,Two_year,No,Credit_card_(automatic),19.5,96.85,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,123
0943-ZQPXH,2016-06-01,No,Month-to-month,Yes,Bank_transfer_(automatic),92.95,4122.9,Male,0,Yes,Yes,Fiber_optic,No,No,Yes,No,Yes,Yes,No,0,2020-02-01,1340
1293-BSEUN,2014-02-01,No,Two_year,Yes,Mailed_check,20.7,1482.3,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,2191
9894-EZEWG,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Credit_card_(automatic),74.3,74.3,Female,0,No,No,Fiber_optic,No,Yes,No,No,No,No,No,1,2019-12-01,30
1302-TPUBN,2014-08-01,No,Two_year,No,Bank_transfer_(automatic),19.35,1240.8,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,2010
7851-FLGGQ,2019-11-01,2019-12-01 00:00:00,Month-to-month,Yes,Mailed_check,44.65,44.65,Male,0,No,No,DSL,No,Yes,No,Yes,No,Yes,No,1,2019-12-01,30
0637-UBJRP,2018-09-01,2019-10-01 00:00:00,Month-to-month,No,Electronic_check,84.05,1095.3,Male,0,Yes,Yes,Fiber_optic,Yes,No,No,No,No,Yes,No,1,2019-10-01,395
0940-OUQEC,2019-02-01,2019-12-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),80.7,788.8,Male,0,No,No,Fiber_optic,No,Yes,No,No,No,No,Yes,1,2019-12-01,303
2378-VTKDH,2014-09-01,No,Month-to-month,Yes,Electronic_check,104.35,6578.55,Male,1,Yes,No,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,1979
0927-CNGRH,2020-01-01,No,Month-to-month,No,Mailed_check,19.55,19.55,Male,0,No,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,31
8608-OZTLB,2016-12-01,No,One_year,No,Electronic_check,74.05,2802.3,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,0,2020-02-01,1157
2335-GSODA,2018-03-01,No,Two_year,No,Mailed_check,40.1,857.75,Male,0,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,0,2020-02-01,702
1952-DVVSW,2019-04-01,No,One_year,No,Mailed_check,20.1,184.4,Female,0,Yes,No,No,No,No,No,No,No,No,No,0,2020-02-01,306
0702-PGIBZ,2019-08-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,101.7,364.55,Male,0,No,Yes,Fiber_optic,No,Yes,No,No,Yes,Yes,Yes,1,2019-12-01,122
6656-GULJQ,2014-02-01,No,Two_year,Yes,Credit_card_(automatic),83.55,6093.3,Male,0,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
9853-JFZDU,2017-03-01,No,Month-to-month,No,Electronic_check,56.85,1861.1,Female,0,Yes,No,DSL,No,Yes,No,Yes,No,No,No,0,2020-02-01,1067
1963-VAUKV,2019-11-01,2019-12-01 00:00:00,Month-to-month,No,Mailed_check,20.4,20.4,Female,0,No,No,No,No,No,No,No,No,No,No,1,2019-12-01,30
3777-XROBG,2015-04-01,No,Two_year,No,Credit_card_(automatic),19.55,1079.65,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1767
6994-FGRHH,2014-04-01,No,One_year,Yes,Electronic_check,106.15,7475.1,Male,0,Yes,Yes,Fiber_optic,No,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,2132
4000-VGMQP,2016-12-01,No,One_year,No,Credit_card_(automatic),78.95,2862.55,Male,0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Yes,0,2020-02-01,1157
3999-WRNGR,2015-02-01,No,Month-to-month,Yes,Electronic_check,49.75,3069.45,Female,0,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,No,0,2020-02-01,1826
3466-RITXD,2017-12-01,No,Month-to-month,Yes,Credit_card_(automatic),92.4,2349.8,Male,0,No,No,Fiber_optic,Yes,Yes,No,No,Yes,No,Yes,0,2020-02-01,792
2680-XKKNJ,2019-06-01,No,One_year,No,Bank_transfer_(automatic),58.2,469.25,Female,0,No,No,DSL,Yes,Yes,No,Yes,No,No,No,0,2020-02-01,245
3058-HJCUY,2016-05-01,2019-10-01 00:00:00,One_year,Yes,Electronic_check,102.6,4213.35,Male,0,Yes,Yes,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2019-10-01,1248
2974-GGUXS,2017-02-01,No,Month-to-month,Yes,Credit_card_(automatic),91.95,3301.05,Female,1,Yes,No,Fiber_optic,No,Yes,No,No,Yes,No,Yes,0,2020-02-01,1095
7994-XIRTR,2015-08-01,No,One_year,No,Bank_transfer_(automatic),65.25,3529.95,Male,1,No,No,DSL,No,No,Yes,Yes,No,Yes,No,0,2020-02-01,1645
3259-FDWOY,2014-01-01,2019-12-01 00:00:00,Two_year,Yes,Bank_transfer_(automatic),106.0,7723.7,Male,0,Yes,Yes,Fiber_optic,No,Yes,Yes,No,Yes,Yes,Yes,1,2019-12-01,2160
2101-RANCD,2015-07-01,No,Month-to-month,Yes,Electronic_check,73.1,4144.9,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,Yes,0,2020-02-01,1676
7921-BEPCI,2014-02-01,No,Two_year,No,Bank_transfer_(automatic),59.75,4265.0,Female,0,No,No,DSL,Yes,Yes,No,No,No,No,Yes,0,2020-02-01,2191
0807-ZABDG,2019-08-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed_check,55.1,154.65,Female,0,No,Yes,DSL,Yes,No,No,Yes,No,No,No,1,2019-11-01,92
8510-TMWYB,2015-08-01,No,Two_year,Yes,Bank_transfer_(automatic),59.8,3246.45,Female,0,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Yes,0,2020-02-01,1645
3258-ZKPAI,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),116.6,8337.45,Male,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2191
1428-IEDPR,2015-10-01,No,Two_year,Yes,Electronic_check,109.3,5731.4,Male,0,No,No,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,1584
5298-GSTLM,2015-02-01,No,One_year,Yes,Bank_transfer_(automatic),101.4,6176.6,Female,1,No,No,Fiber_optic,Yes,No,No,No,Yes,Yes,Yes,0,2020-02-01,1826
4450-YOOHP,2016-11-01,No,Month-to-month,Yes,Credit_card_(automatic),50.65,1905.4,Female,0,No,No,DSL,No,No,Yes,No,Yes,Yes,No,0,2020-02-01,1187
6728-CZFEI,2018-11-01,No,One_year,No,Mailed_check,56.15,931.9,Female,0,No,No,DSL,No,No,No,No,Yes,No,No,0,2020-02-01,457
5748-RNCJT,2014-02-01,2019-11-01 00:00:00,Two_year,Yes,Bank_transfer_(automatic),106.5,7348.8,Male,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2019-11-01,2099
3653-NCRDJ,2016-07-01,No,One_year,Yes,Mailed_check,19.2,776.25,Male,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1310
6121-TNHBO,2014-11-01,No,One_year,No,Bank_transfer_(automatic),83.0,5243.05,Female,1,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,0,2020-02-01,1918
5119-NZPTV,2019-12-01,No,Month-to-month,No,Electronic_check,70.1,141.65,Male,1,Yes,No,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,62
6519-ZHPXP,2014-02-01,No,Two_year,Yes,Bank_transfer_(automatic),108.3,7679.65,Female,0,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0,2020-02-01,2191
7739-LAXOG,2017-03-01,2019-11-01 00:00:00,Month-to-month,Yes,Bank_transfer_(automatic),91.05,2954.5,Female,0,Yes,Yes,Fiber_optic,No,No,Yes,No,No,Yes,Yes,1,2019-11-01,975
3472-QPRCH,2016-10-01,No,Two_year,No,Credit_card_(automatic),25.25,1006.9,Male,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,1218
8224-UAXBZ,2015-04-01,No,One_year,Yes,Electronic_check,45.35,2540.1,Female,0,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,0,2020-02-01,1767
9610-WCESF,2014-07-01,No,Two_year,No,Electronic_check,43.9,3097.2,Male,0,No,No,DSL,Yes,No,No,Yes,Yes,No,No,0,2020-02-01,2041
9776-CLUJA,2015-09-01,2019-12-01 00:00:00,Month-to-month,Yes,Electronic_check,77.5,3807.35,Female,1,Yes,No,Fiber_optic,Yes,No,No,No,No,No,Yes,1,2019-12-01,1552
2486-WYVVE,2017-07-01,No,One_year,Yes,Mailed_check,79.3,2484.0,Male,0,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,945
3865-ZYKAD,2014-05-01,No,Month-to-month,Yes,Credit_card_(automatic),84.9,5785.65,Male,1,Yes,No,Fiber_optic,Yes,Yes,No,No,No,No,Yes,0,2020-02-01,2102
1422-DGUBX,2017-06-01,No,One_year,Yes,Electronic_check,79.25,2619.15,Male,0,Yes,No,Fiber_optic,No,No,No,Yes,No,No,Yes,0,2020-02-01,975
2999-AANRQ,2018-05-01,No,Two_year,No,Credit_card_(automatic),71.05,1524.85,Female,0,No,No,DSL,Yes,Yes,No,Yes,Yes,No,No,0,2020-02-01,641
8668-KNZTI,2015-10-01,No,One_year,No,Electronic_check,53.75,2790.65,Male,0,No,No,DSL,Yes,No,Yes,No,No,No,No,0,2020-02-01,1584
0480-KYJVA,2014-02-01,No,Two_year,No,Credit_card_(automatic),24.25,1784.5,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,2191
6034-ZRYCV,2014-01-01,2020-01-01 00:00:00,Two_year,Yes,Electronic_check,54.2,3937.45,Female,0,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,No,1,2020-01-01,2191
9746-YKGXB,2015-10-01,No,One_year,No,Bank_transfer_(automatic),44.25,2276.1,Male,0,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,No,0,2020-02-01,1584
3926-YZVVX,2016-09-01,No,One_year,No,Bank_transfer_(automatic),50.05,2029.05,Female,0,No,No,DSL,No,No,No,Yes,No,No,No,0,2020-02-01,1248
6000-UKLWI,2016-09-01,No,Two_year,No,Mailed_check,20.15,802.35,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,1248
2079-FBMZK,2019-05-01,2019-11-01 00:00:00,Month-to-month,Yes,Mailed_check,69.25,418.4,Female,0,No,No,Fiber_optic,No,No,No,No,No,No,No,1,2019-11-01,184
6332-FBZRI,2014-07-01,No,One_year,Yes,Credit_card_(automatic),69.35,4653.25,Male,0,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Yes,0,2020-02-01,2041
2096-XOTMO,2018-10-01,No,Month-to-month,No,Mailed_check,19.35,275.9,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,488
3266-FTKHB,2018-09-01,No,Two_year,No,Mailed_check,19.15,343.45,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,518
8221-EQDGL,2017-03-01,No,Month-to-month,No,Mailed_check,61.0,2130.45,Male,0,Yes,No,DSL,Yes,Yes,Yes,No,No,No,No,0,2020-02-01,1067
2346-LOCWC,2015-04-01,No,Two_year,No,Credit_card_(automatic),20.5,1191.4,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,1767
6608-QQLVK,2019-12-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,50.5,50.5,Male,0,No,No,DSL,No,No,Yes,No,No,No,No,1,2020-01-01,31
0298-XACET,2015-10-01,No,Two_year,No,Mailed_check,50.2,2554.0,Male,0,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,No,0,2020-02-01,1584
7560-QJAVJ,2014-04-01,No,Two_year,No,Bank_transfer_(automatic),79.6,5589.45,Female,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,2132
2995-YWTCD,2018-07-01,No,Two_year,Yes,Bank_transfer_(automatic),24.9,467.7,Female,0,Yes,Yes,No,No,No,No,No,No,No,Yes,0,2020-02-01,580
3551-HUAZH,2019-09-01,2019-10-01 00:00:00,Month-to-month,Yes,Electronic_check,74.4,74.4,Male,1,No,No,Fiber_optic,No,No,No,No,No,No,Yes,1,2019-10-01,30
9137-UIYPG,2017-03-01,No,Month-to-month,Yes,Electronic_check,106.9,3756.45,Female,0,Yes,Yes,Fiber_optic,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1067
2809-ZMYOQ,2017-06-01,No,Month-to-month,Yes,Electronic_check,101.35,3334.9,Female,0,No,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,0,2020-02-01,975
5084-OOVCJ,2018-09-01,No,Month-to-month,Yes,Credit_card_(automatic),55.35,920.5,Female,0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,0,2020-02-01,518
0254-WWRKD,2014-07-01,No,One_year,No,Credit_card_(automatic),50.55,3431.75,Female,0,Yes,Yes,DSL,No,Yes,No,No,No,No,No,0,2020-02-01,2041
7727-SHVZV,2019-05-01,No,Month-to-month,No,Bank_transfer_(automatic),19.5,150.35,Female,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,276
6302-JGYRJ,2017-03-01,2019-10-01 00:00:00,One_year,Yes,Mailed_check,79.45,2587.7,Male,0,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Yes,1,2019-10-01,944
5339-PXDVH,2019-10-01,No,Month-to-month,No,Electronic_check,90.65,367.95,Male,0,No,No,Fiber_optic,Yes,No,No,No,Yes,No,Yes,0,2020-02-01,123
2205-LPVGL,2015-04-01,No,One_year,Yes,Bank_transfer_(automatic),89.85,5125.75,Male,1,Yes,Yes,Fiber_optic,Yes,Yes,No,Yes,No,No,Yes,0,2020-02-01,1767
8782-NUUOL,2015-02-01,No,One_year,No,Mailed_check,79.0,4801.1,Male,0,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,No,0,2020-02-01,1826
3685-YLCMQ,2015-02-01,2019-12-01 00:00:00,One_year,Yes,Electronic_check,104.65,6219.6,Male,0,No,No,Fiber_optic,No,No,Yes,Yes,Yes,Yes,Yes,1,2019-12-01,1764
7601-WFVZV,2020-01-01,No,Month-to-month,No,Mailed_check,19.55,19.55,Male,0,No,No,No,No,No,No,No,No,No,No,0,2020-02-01,31
4609-KNNWG,2017-11-01,No,Two_year,No,Mailed_check,19.9,550.1,Female,0,Yes,Yes,No,No,No,No,No,No,No,No,0,2020-02-01,822
4868-AADLV,2014-08-01,No,One_year,Yes,Electronic_check,116.25,7862.25,Male,1,Yes,Yes,Fiber_optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,2020-02-01,2010
9529-OFXHY,2018-11-01,No,Month-to-month,Yes,Bank_transfer_(automatic),87.75,1242.2,Male,0,No,No,Fiber_optic,Yes,No,No,No,Yes,No,Yes,0,2020-02-01,457
8634-MPHTR,2016-02-01,2020-01-01 00:00:00,Month-to-month,Yes,Electronic_check,100.05,4871.05,Male,1,Yes,No,Fiber_optic,No,No,Yes,No,Yes,Yes,Yes,1,2020-01-01,1430
2669-QVCRG,2016-09-01,No,Month-to-month,Yes,Credit_card_(automatic),81.3,3190.65,Female,0,No,No,Fiber_optic,Yes,No,No,No,No,No,Yes,0,2020-02-01,1248
2478-EEWWM,2015-03-01,No,Month-to-month,Yes,Electronic_check,44.3,2666.75,Male,0,Yes,No,DSL,No,No,No,No,Yes,Yes,No,0,2020-02-01,1798
9174-IHETN,2015-12-01,No,Two_year,No,Credit_card_(automatic),70.35,3533.6,Female,0,No,Yes,Fiber_optic,No,No,No,No,No,No,No,0,2020-02-01,1523
2233-TXSIU,2018-09-01,No,One_year,No,Credit_card_(automatic),44.45,792.15,Male,0,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,No,0,2020-02-01,518
